batch,record_kind,source_path,source_heading,repository,original_path,normalized_path,rule
micro-03b,content-unit,docs/value/README.md,Portfolio governance,ai-agent-governance-framework-next,docs/master/03-portfolio-and-value.md,docs/framework/03-inventory-portfolio-and-value.md,canonical-framework-chapter
micro-03b,content-unit,docs/value/README.md,Value review,ai-agent-governance-framework-next,docs/master/03-portfolio-and-value.md,docs/framework/03-inventory-portfolio-and-value.md,canonical-framework-chapter
micro-03b,file-destination,docs/architecture/principles.md,,ai-agent-governance-framework-next,docs/master/01-mandate-scope-and-principles.md,docs/framework/01-mandate-scope-and-principles.md,canonical-framework-chapter
micro-03b,file-destination,docs/operations/behavioral-analytics.md,,ai-agent-governance-framework-next,docs/master/09-operations-incidents-and-continuity.md,docs/framework/09-operations-incidents-and-continuity.md,canonical-framework-chapter
micro-03b,file-destination,docs/registry/README.md,,ai-agent-governance-framework-next,docs/master/03-portfolio-and-value.md,docs/framework/03-inventory-portfolio-and-value.md,canonical-framework-chapter
micro-03b,file-destination,docs/value/README.md,,ai-agent-governance-framework-next,docs/master/03-portfolio-and-value.md,docs/framework/03-inventory-portfolio-and-value.md,canonical-framework-chapter
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,"ADR-0005 — Control catalog 1.1: escopo, verificação, bloqueio e mappings",ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,Consequências negativas,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,Consequências positivas,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,Contexto,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,Conteúdo,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,Contrato,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,Critérios de validação,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,Decisão,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,Evidência da decisão,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,Forças e constraints,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,O que deliberadamente não foi feito,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,Riscos e mitigação,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,content-unit,docs/responsible-ai/README.md,Assurance plane,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Decision gate,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Evidências,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Failure modes,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Fairness e performance,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Human agency e contestability,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Impact assessment,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Métricas,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Objetivo,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Princípios de avaliação,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Responsible AI e assurance,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Tiering de assurance,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,content-unit,docs/responsible-ai/README.md,Transparência,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,file-destination,assessments/maturity-assessments/.gitkeep,,ai-agent-governance-framework-next,assessments/maturity/README.md,toolkit/assessments/maturity/README.md,assessment-to-toolkit
micro-03c,file-destination,docs/architecture/decisions/0005-control-catalog-scope-verification-and-mappings.md,,ai-agent-governance-framework-next,archive/source-history/adrs/0005-control-catalog-scope-verification-and-mappings.md,project/history/source-repository/adrs/0005-control-catalog-scope-verification-and-mappings.md,archive-to-project-history
micro-03c,file-destination,docs/explanations/cases/service-desk-knowledge-agent.md,,ai-agent-governance-implementation-template,examples/cases/service-desk-knowledge-agent/journey.md,examples/fictional/cases/service-desk-knowledge-agent/journey.md,fictitious-example-boundary
micro-03c,file-destination,docs/guides/schema-migration-2.0.md,,ai-agent-governance-implementation-template,migration/governance-contracts-1x-to-2x-checklist.md,docs/governance-contracts-1x-to-2x-migration.md,canonical-implementation-tree
micro-03c,file-destination,docs/human-oversight/.gitkeep,,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,file-destination,docs/responsible-ai/README.md,,ai-agent-governance-framework-next,docs/master/04-risk-responsible-ai-and-legal.md,docs/framework/04-risk-impact-and-compliance.md,canonical-framework-chapter
micro-03c,file-destination,docs/responsible-ai/README.md,,ai-agent-governance-implementation-template,assurance/impact-assessment-template.md,assessments/impact/impact-assessment-template.md,canonical-implementation-tree
micro-03c,file-destination,examples/support-runbook.example.md,,ai-agent-governance-implementation-template,examples/runbooks/support-runbook.example.md,examples/fictional/runbooks/support-runbook.example.md,fictitious-example-boundary
micro-03c,file-destination,templates/agent-risk-record.md,,ai-agent-governance-implementation-template,risk/agent-risk-record.md,assessments/risk/agent-risk-record.md,canonical-implementation-tree
micro-04,content-unit,consulting/ROADMAP.md,Gate do produto,ai-agent-governance-consulting,docs/product/roadmap.md,ROADMAP.md,canonical-consulting-tree
micro-04,content-unit,consulting/ROADMAP.md,Objetivo,ai-agent-governance-consulting,docs/product/roadmap.md,ROADMAP.md,canonical-consulting-tree
micro-04,content-unit,consulting/ROADMAP.md,"Pacote 1 — Readiness, Operating Model & Adoption",ai-agent-governance-consulting,docs/product/roadmap.md,ROADMAP.md,canonical-consulting-tree
micro-04,content-unit,consulting/ROADMAP.md,"Pacote 2 — Policy, Controls & Lifecycle",ai-agent-governance-consulting,docs/product/roadmap.md,ROADMAP.md,canonical-consulting-tree
micro-04,content-unit,consulting/ROADMAP.md,"Pacote 3 — Runtime, Tools & Evidence",ai-agent-governance-consulting,docs/product/roadmap.md,ROADMAP.md,canonical-consulting-tree
micro-04,content-unit,consulting/ROADMAP.md,Roadmap do produto de consultoria,ai-agent-governance-consulting,docs/product/roadmap.md,ROADMAP.md,canonical-consulting-tree
